,index,Results,GAME_DATE,HOME,AWAY,Odds1,Odds2,Score,prediction
1458,1465,1.0,2010-01-18,NYK,DET,1.28,3.75,99:91,0.847912073135376
1459,3936,1.0,2012-04-24,UTA,PHX,1.47,2.76,100:88,0.6515385508537292
1460,9269,1.0,2017-11-11,NYK,SAC,1.39,3.17,118:91,0.8436601161956787
1461,2321,0.0,2010-12-18,ORL,PHI,1.35,3.35,89:97,0.6498286724090576
1462,6098,1.0,2014-10-29,MIA,WAS,1.48,2.73,107:95,0.6296000480651855
1463,8217,1.0,2016-04-13,MIN,NOP,1.18,5.13,144:109,0.46953776478767395
1464,4699,1.0,2013-03-06,SAS,CHI,1.25,4.17,101:83,0.8097478747367859
1465,6930,1.0,2015-03-17,NYK,SAS,13.8,1.04,104:100 ,0.3221670389175415
1466,10422,1.0,2018-11-23,DET,HOU,2.52,1.57,116:111 ,0.4337955117225647
1467,12470,1.0,2021-02-10,BKN,IND,2.01,1.84,104:94,0.6400684118270874
1468,13264,1.0,2021-11-20,NYK,HOU,1.15,6.04,106:99,0.7973818778991699
1469,6993,0.0,2015-03-25,ORL,ATL,4.49,1.22,83:95,0.4206501841545105
1470,2161,1.0,2010-11-27,MIL,CHA,1.62,2.37,104:101,0.512105405330658
1471,7905,0.0,2016-03-04,DEN,BKN,1.44,2.92,120:121 ,0.6403806209564209
1472,9067,1.0,2017-03-21,TOR,CHI,1.32,3.61,122:120 ,0.7664941549301147
1473,2930,0.0,2011-03-18,DAL,SAS,1.7,2.2,91:97,0.636241614818573
1474,8586,1.0,2017-01-03,SAS,TOR,1.39,3.15,110:82,0.6281838417053223
1475,1546,1.0,2010-01-29,OKC,DEN,1.74,2.13,101:84,0.4918143153190613
1476,13300,1.0,2021-11-26,CHA,MIN,1.76,2.12,133:115,0.49368995428085327
1477,3269,1.0,2012-01-30,MIL,DET,1.3,3.68,103:82,0.7889877557754517
1478,3369,1.0,2012-02-11,DAL,POR,1.52,2.62,97:94 ,0.6140758991241455
1479,8155,1.0,2016-04-06,BOS,NOP,1.05,12.87,104:97,0.6335087418556213
1480,6686,0.0,2015-02-07,NYK,GSW,13.19,1.04,92:106,0.38384008407592773
1481,2469,1.0,2011-01-09,LAL,NYK,1.32,3.46,109:87,0.5566506385803223
1482,3300,0.0,2012-02-03,DAL,IND,1.51,2.63,87:98,0.6387799382209778
1483,12132,0.0,2020-03-03,PHX,TOR,2.39,1.61,114:123,0.3584000766277313
1484,5648,0.0,2014-02-13,LAL,OKC,6.15,1.14,103:107,0.3149348497390747
1485,910,1.0,2009-03-31,PHI,ATL,1.73,2.15,98:85,0.5309855937957764
1486,8099,1.0,2016-03-29,GSW,WAS,1.07,9.7,102:94,0.8597286939620972
1487,9304,0.0,2017-11-17,DAL,MIN,3.02,1.42,87:111,0.46982237696647644
1488,6508,1.0,2015-01-14,ORL,HOU,4.66,1.21,120:113,0.3930094540119171
1489,10216,0.0,2018-03-30,ORL,CHI,1.39,3.19,82:90,0.6712108254432678
1490,12591,1.0,2021-02-26,GSW,CHA,1.4,3.09,130:121,0.5950733423233032
1491,569,1.0,2009-02-10,DAL,SAC,1.11,6.13,118:100,0.8616669178009033
1492,9120,0.0,2017-03-29,BOS,MIL,1.3,3.7,100:103,0.7059571743011475
1493,81,0.0,2008-11-30,DET,POR,1.56,2.38,85:96,0.4809615910053253
1494,11392,1.0,2019-10-23,PHI,BOS,1.42,3.01,107:93,0.45148712396621704
1495,13654,1.0,2022-01-15,BOS,CHI,1.34,3.45,114:112,0.7549581527709961
1496,13228,1.0,2021-11-15,MEM,HOU,1.14,6.06,136:102,0.6293729543685913
1497,1139,1.0,2009-12-04,MEM,DAL,3.09,1.39,98:82,0.39131054282188416
1498,4157,1.0,2012-12-19,LAC,NOP,1.06,11.56,93:77,0.8511697053909302
1499,1534,1.0,2010-01-27,TOR,MIA,1.62,2.34,111:103,0.677932858467102
1500,3735,1.0,2012-03-31,DET,CHA,1.29,3.71,110:107 ,0.7256439328193665
1501,12072,0.0,2020-02-24,UTA,PHX,1.27,3.96,111:131,0.7070633172988892
1502,8087,0.0,2016-03-28,CHI,ATL,2.35,1.63,100:102,0.3902176022529602
1503,10471,1.0,2018-11-29,TOR,GSW,1.23,4.49,131:128 ,0.6769477128982544
1504,2237,1.0,2010-12-07,HOU,DET,1.31,3.56,97:83,0.7481580972671509
1505,1371,0.0,2010-01-06,MIA,BOS,1.91,1.91,106:112 ,0.5517193675041199
1506,3343,1.0,2012-02-08,MEM,MIN,1.29,3.76,85:80,0.4917597770690918
1507,13615,1.0,2022-01-09,TOR,NOP,1.34,3.44,105:101,0.6924950480461121
1508,13267,1.0,2021-11-20,WAS,MIA,2.18,1.72,103:100,0.49531012773513794
1509,12539,1.0,2021-02-19,MEM,DET,1.54,2.6,109:95,0.7047616243362427
1510,4598,1.0,2013-02-22,ATL,SAC,1.27,3.96,122:108,0.7396337985992432
1511,4144,1.0,2012-12-18,CHI,BOS,1.77,2.1,100:89,0.6427743434906006
1512,297,1.0,2009-01-02,MIN,GSW,1.71,2.14,115:108,0.5940681099891663
1513,7220,0.0,2015-11-27,CHA,CLE,2.65,1.53,90:95,0.6994739174842834
1514,11894,0.0,2020-01-24,NYK,TOR,4.29,1.24,112:118,0.34045153856277466
1515,12955,0.0,2021-04-18,DAL,SAC,1.27,3.97,107:121,0.6993907690048218
1516,11006,1.0,2019-02-13,BOS,DET,1.59,2.45,118:110,0.7731857299804688
1517,548,1.0,2009-02-07,DAL,CHI,1.31,3.52,115:114 ,0.5251396894454956
1518,6605,0.0,2015-01-27,MIA,MIL,1.79,2.07,102:109,0.4330286383628845
1519,3760,1.0,2012-04-03,LAL,BKN,1.21,4.53,91:87,0.7914742231369019
1520,2549,0.0,2011-01-21,WAS,PHX,1.89,1.92,91:109,0.666159987449646
1521,866,1.0,2009-03-25,ORL,BOS,1.61,2.38,84:82,0.7897546291351318
1522,13590,1.0,2022-01-06,PHX,LAC,1.17,5.39,106:89,0.8744284510612488
1523,2657,0.0,2011-02-05,CLE,POR,3.06,1.39,105:111,0.38280439376831055
1524,988,1.0,2009-04-10,SAS,UTA,1.77,2.08,105:99,0.6355435252189636
1525,7970,1.0,2016-03-12,POR,ORL,1.24,4.34,121:84,0.703326404094696
1526,4953,0.0,2013-04-10,DAL,PHX,1.08,8.66,91:102,0.7880265712738037
1527,2515,1.0,2011-01-15,WAS,TOR,1.47,2.76,98:95,0.6415786147117615
1528,4113,0.0,2012-12-14,CLE,MIL,2.28,1.67,86:90,0.4491271376609802
1529,6531,1.0,2015-01-17,DET,PHI,1.09,8.64,107:89,0.8249635100364685
1530,12247,1.0,2020-08-09,OKC,WAS,1.23,4.49,121:103,0.7394242286682129
1531,13970,0.0,2022-03-04,TOR,ORL,1.32,3.58,97:103,0.7028535008430481
1532,1440,1.0,2010-01-15,LAL,LAC,1.12,6.47,126:86,0.7279539108276367
1533,11612,1.0,2019-12-15,BKN,PHI,2.45,1.59,109:89,0.4964958429336548
1534,6012,1.0,2014-04-06,POR,NOP,1.17,5.45,100:94,0.8127688765525818
1535,8499,1.0,2016-12-22,NYK,ORL,1.54,2.6,106:95,0.5089855790138245
1536,5947,1.0,2014-03-29,PHI,DET,3.13,1.39,123:98,0.4178600311279297
1537,4676,0.0,2013-03-04,CLE,NYK,2.32,1.65,97:102,0.5654217600822449
1538,4320,1.0,2013-01-11,GSW,POR,1.28,3.9,103:97,0.7763838768005371
1539,10592,1.0,2018-12-16,DEN,TOR,1.68,2.26,95:86,0.48592978715896606
1540,13449,1.0,2021-12-16,IND,DET,1.19,5.01,122:113,0.8119900226593018
1541,668,0.0,2009-02-27,GSW,CHA,1.76,2.05,109:112,0.7312383055686951
1542,4964,0.0,2013-04-12,CLE,NYK,2.61,1.53,91:101,0.38839250802993774
1543,2996,0.0,2011-03-26,UTA,DAL,3.32,1.35,77:94,0.3663167357444763
1544,6205,1.0,2014-12-05,CHA,NYK,1.49,2.7,103:102,0.5436345338821411
1545,2197,1.0,2010-12-01,UTA,IND,1.26,4.02,110:88,0.6675691604614258
1546,6447,0.0,2015-01-06,MIL,PHX,2.67,1.51,96:102,0.49537238478660583
1547,11729,1.0,2020-01-01,NYK,POR,2.52,1.56,117:93,0.46097925305366516
1548,5614,0.0,2014-02-09,BOS,DAL,2.54,1.55,91:102,0.330666184425354
1549,12067,1.0,2020-02-24,CLE,MIA,3.11,1.39,125:119 ,0.3433840274810791
1550,9582,1.0,2017-12-26,LAC,SAC,1.46,2.82,122:95,0.7676266431808472
1551,10484,1.0,2018-12-01,DET,GSW,2.65,1.51,111:102,0.4985960125923157
1552,6104,1.0,2014-11-19,IND,CHA,1.72,2.18,88:86,0.6352828741073608
1553,6233,1.0,2014-12-08,TOR,DEN,1.19,5.03,112:107 ,0.7774542570114136
1554,3412,1.0,2012-02-17,DET,SAC,1.69,2.23,114:108,0.7086081504821777
1555,8576,1.0,2017-01-02,LAC,PHX,1.53,2.63,109:98,0.7246502041816711
1556,8870,0.0,2017-02-24,LAC,SAS,2.22,1.7,97:105,0.5652748346328735
1557,13982,0.0,2022-03-06,LAC,NYK,1.45,2.88,93:116,0.7041544318199158
1558,12847,0.0,2021-04-04,PHI,MEM,1.62,2.39,100:116,0.6919723749160767
1559,7804,0.0,2016-02-19,PHX,HOU,3.96,1.27,100:116,0.44856321811676025
1560,2699,0.0,2011-02-11,DET,MIA,4.12,1.25,92:106,0.4291231334209442
1561,11559,0.0,2019-12-08,CHA,ATL,1.78,2.09,107:122,0.7497048377990723
1562,9558,1.0,2017-12-22,OKC,ATL,1.15,5.98,120:117,0.6880603432655334
1563,12892,1.0,2021-04-10,PHX,WAS,1.09,8.08,134:106,0.8678511381149292
1564,6898,1.0,2015-03-13,PHI,SAC,2.6,1.53,114:107,0.6100231409072876
1565,976,0.0,2009-04-09,SAC,HOU,6.7,1.12,98:115,0.3583752512931824
1566,10503,1.0,2018-12-04,DAL,POR,1.83,2.03,111:102,0.7693527340888977
1567,5756,1.0,2014-03-04,HOU,MIA,1.81,2.03,106:103,0.46157246828079224
1568,644,1.0,2009-02-24,CLE,MEM,1.04,12.15,94:79,0.8013187646865845
1569,2663,0.0,2011-02-05,UTA,OKC,1.82,2,105:121,0.5118396878242493
1570,7148,1.0,2015-04-15,GSW,DEN,1.12,6.93,133:126,0.8191540241241455
1571,4822,1.0,2013-03-23,DEN,SAC,1.11,7.14,101:95,0.8283818960189819
1572,11112,0.0,2019-03-05,GSW,BOS,1.37,3.25,95:128,0.7911332249641418
1573,9799,0.0,2018-01-26,MEM,LAC,2.6,1.54,100:109,0.6350089311599731
1574,9347,1.0,2017-11-22,UTA,CHI,1.25,4.24,110:80,0.800468921661377
1575,3507,1.0,2012-03-03,MEM,DET,1.27,3.92,100:83,0.7739550471305847
1576,13134,1.0,2021-05-10,POR,HOU,1.07,10.19,140:129,0.849941611289978
1577,5934,0.0,2014-03-28,DEN,SAS,3.92,1.27,102:133,0.3455038368701935
1578,10607,0.0,2018-12-18,IND,CLE,1.09,8.07,91:92,0.8475654125213623
1579,12602,1.0,2021-02-27,SAS,NOP,2.12,1.76,117:114,0.4883260726928711
1580,1103,1.0,2009-11-29,LAC,MEM,1.61,2.35,98:88,0.617228627204895
1581,347,1.0,2009-01-09,NOP,LAC,1.02,14.0,107:80,0.8202223181724548
1582,11711,1.0,2019-12-29,MEM,CHA,1.68,2.26,117:104,0.6788163185119629
1583,7285,0.0,2015-12-05,PHI,DEN,2.39,1.63,105:108,0.6873765587806702
1584,13901,1.0,2022-02-17,LAC,HOU,1.19,5.08,142:111,0.6833828687667847
1585,5962,1.0,2014-03-31,DET,MIL,1.35,3.32,116:111,0.6476790308952332
1586,10375,1.0,2018-11-16,PHI,UTA,1.68,2.25,113:107,0.6679844260215759
1587,8414,0.0,2016-12-11,DET,PHI,1.1,7.8,79:97,0.8416929244995117
1588,3933,1.0,2012-04-24,BOS,MIA,1.34,3.4,78:66,0.6292777061462402
1589,9566,0.0,2017-12-23,LAL,POR,1.69,2.26,92:95,0.49438241124153137
1590,9749,0.0,2018-01-19,DEN,PHX,1.22,4.58,100:108,0.7199578285217285
1591,6027,0.0,2014-04-09,MIN,CHI,2.32,1.65,87:102,0.4654372036457062
1592,5494,0.0,2014-01-24,CHI,LAC,2.12,1.76,95:112,0.5747464299201965
1593,553,0.0,2009-02-08,BOS,SAS,1.35,3.25,99:105,0.7751719355583191
1594,4174,1.0,2012-12-21,PHI,ATL,2.17,1.75,99:80,0.3881674110889435
1595,5154,0.0,2013-12-07,POR,DAL,1.45,2.87,106:108,0.6816016435623169
1596,5658,0.0,2014-02-19,ATL,WAS,1.85,1.98,97:114,0.6432561874389648
1597,887,1.0,2009-03-28,HOU,LAC,1.02,14.0,110:93,0.8739021420478821
1598,10181,0.0,2018-03-25,SAC,BOS,3.33,1.36,93:104,0.4522944688796997
1599,1156,1.0,2009-12-06,NYK,BKN,1.55,2.51,106:97,0.7528699636459351
1600,8968,1.0,2017-03-08,SAS,SAC,1.13,6.55,114:104,0.8195871710777283
1601,4488,1.0,2013-02-02,NYK,SAC,1.12,6.74,120:81,0.7649783492088318
1602,13825,0.0,2022-02-07,CHI,PHX,3.22,1.38,124:127,0.2803473472595215
1603,2623,1.0,2011-01-31,MEM,ORL,2.03,1.8,100:97,0.464085191488266
1604,5434,1.0,2014-01-15,SAS,UTA,1.07,10.21,109:105,0.8347654342651367
1605,8874,1.0,2017-02-24,PHI,WAS,4.23,1.25,120:112,0.47558391094207764
1606,9722,0.0,2018-01-15,CLE,GSW,2.97,1.43,108:118,0.45152100920677185
1607,6667,1.0,2015-02-05,CHA,WAS,2.09,1.78,94:87,0.5420504808425903
1608,13991,1.0,2022-03-07,PHI,CHI,1.31,3.69,121:106,0.6479877233505249
1609,10495,1.0,2018-12-02,SAS,POR,1.96,1.89,131:118,0.4935392439365387
1610,687,1.0,2009-03-01,DAL,TOR,1.39,3.16,109:98,0.7927137613296509
1611,9592,0.0,2017-12-27,LAL,MEM,1.64,2.36,99:109,0.4813225567340851
1612,8880,1.0,2017-02-25,MIA,IND,1.53,2.62,113:95,0.7031581401824951
1613,1659,1.0,2010-02-17,ORL,DET,1.12,6.39,116:91,0.8571680784225464
1614,1131,1.0,2009-12-03,DEN,MIA,1.21,4.62,114:96,0.7779993414878845
1615,10920,1.0,2019-01-31,ORL,IND,1.64,2.36,107:100,0.5840439200401306
1616,9430,1.0,2017-12-04,UTA,WAS,1.59,2.46,116:69,0.7406214475631714
1617,2265,0.0,2010-12-10,WAS,NYK,2.29,1.65,95:101,0.37657368183135986
1618,12599,0.0,2021-02-27,OKC,DEN,3.22,1.38,96:126,0.4568934440612793
1619,9866,1.0,2018-02-04,BOS,POR,2.05,1.81,97:96,0.5833359360694885
1620,8606,0.0,2017-01-06,MIL,NYK,1.48,2.75,111:116,0.7487145662307739
1621,6639,0.0,2015-01-31,SAS,LAC,1.48,2.75,85:105,0.5378201603889465
1622,10665,0.0,2018-12-27,GSW,POR,1.24,4.25,109:110 ,0.8285899758338928
1623,118,1.0,2008-12-05,UTA,TOR,1.48,2.65,114:87,0.6991875767707825
1624,12370,0.0,2021-01-27,TOR,MIL,3.15,1.39,108:115,0.46530407667160034
1625,7448,1.0,2015-12-28,CHA,LAL,1.09,8.25,108:98,0.8500798940658569
1626,6543,1.0,2015-01-19,LAC,BOS,1.11,7.4,102:93,0.8656291365623474
1627,10970,0.0,2019-02-08,BKN,CHI,1.27,3.94,106:125,0.6297556757926941
1628,3718,1.0,2012-03-28,TOR,DEN,2.51,1.56,105:96,0.4140552580356598
1629,12982,0.0,2021-04-21,POR,DEN,2.06,1.81,105:106,0.409309446811676
1630,7120,1.0,2015-04-12,BOS,CLE,1.17,5.36,117:78,0.3959886431694031
1631,4768,1.0,2013-03-16,POR,DET,1.14,5.86,112:101,0.8468664884567261
1632,3410,0.0,2012-02-16,POR,LAC,2.08,1.77,71:74,0.7148360013961792
1633,8716,1.0,2017-01-21,MIA,MIL,2.04,1.82,109:97,0.5900640487670898
1634,7127,1.0,2015-04-12,SAS,PHX,1.03,16.77,107:91,0.8946298360824585
1635,4435,0.0,2013-01-26,TOR,CLE,1.35,3.38,98:99,0.815468430519104
1636,391,1.0,2009-01-16,IND,TOR,1.52,2.52,111:104,0.612780749797821
1637,5953,0.0,2014-03-30,GSW,NYK,1.35,3.34,84:89,0.6865603923797607
1638,13023,1.0,2021-04-26,SAC,DAL,3.14,1.39,113:106,0.39963799715042114
1639,8631,1.0,2017-01-10,HOU,CHA,1.23,4.52,121:114,0.7893249988555908
1640,13116,1.0,2021-05-08,GSW,OKC,1.09,8.3,136:97,0.8436383008956909
1641,10541,0.0,2018-12-09,NYK,CHA,3.05,1.4,107:119,0.3839183449745178
1642,2660,0.0,2011-02-05,MIL,DET,1.34,3.37,78:89,0.72645503282547
1643,13977,1.0,2022-03-05,MIN,POR,1.09,8.23,135:121,0.8617799282073975
1644,4101,1.0,2012-12-12,MIL,SAC,1.28,3.95,98:85,0.745072066783905
1645,1101,0.0,2009-11-29,DEN,MIN,1.05,11.13,100:106,0.8858999013900757
1646,12666,1.0,2021-03-13,CHA,TOR,1.73,2.18,114:104,0.4630450904369354
1647,13482,1.0,2021-12-21,NYK,DET,1.33,3.5,105:91,0.7358218431472778
1648,2580,0.0,2011-01-26,DET,DEN,2.05,1.79,100:109,0.5827954411506653
1649,13859,0.0,2022-02-12,CHA,MEM,3.36,1.35,118:125,0.4432205855846405
1650,691,1.0,2009-03-01,PHX,LAL,3.07,1.4,118:111,0.57877117395401
1651,4049,1.0,2012-12-05,IND,POR,1.54,2.58,99:92,0.7229804396629333
1652,7503,1.0,2016-01-04,DET,ORL,1.54,2.59,115:89,0.5806859135627747
1653,11436,1.0,2019-11-20,MIA,CLE,1.21,4.77,124:100,0.7969530820846558
1654,9160,0.0,2017-04-02,PHX,HOU,3.8,1.29,116:123,0.43837064504623413
1655,13668,1.0,2022-01-17,CLE,BKN,1.57,2.52,114:107,0.49357903003692627
1656,11321,1.0,2019-04-03,DEN,SAS,1.5,2.72,113:85,0.49399369955062866
1657,1610,1.0,2010-02-06,MIN,MEM,2.24,1.68,109:102,0.6223792433738708
1658,7305,0.0,2015-12-08,DEN,ORL,2.39,1.63,74:85,0.35699746012687683
1659,5506,1.0,2014-01-25,MEM,HOU,2.02,1.82,99:81,0.460132360458374
1660,1245,0.0,2009-12-19,BKN,LAL,10.69,1.07,84:103,0.299044668674469
1661,6952,1.0,2015-03-20,MIA,DEN,1.28,3.84,108:91,0.7912766933441162
1662,11608,1.0,2019-12-14,MIL,CLE,1.08,9.16,125:108,0.9213948249816895
1663,8498,1.0,2016-12-22,MIA,LAL,1.41,3.05,115:107,0.7691370844841003
1664,5482,1.0,2014-01-22,MIL,DET,2.66,1.51,104:101,0.4489303529262543
1665,13969,1.0,2022-03-04,PHX,NYK,1.41,3.07,115:114,0.8605244159698486
1666,9101,1.0,2017-03-26,HOU,OKC,1.42,3.04,137:125,0.8236804604530334
1667,681,1.0,2009-02-28,MIL,WAS,1.33,3.37,109:93,0.7621588706970215
1668,2466,1.0,2011-01-08,OKC,MEM,1.32,3.49,109:100,0.707169771194458
1669,7887,1.0,2016-03-02,BOS,POR,1.41,3.08,116:93,0.4873897433280945
1670,14191,0.0,2022-04-03,LAL,DEN,2.85,1.44,118:129,0.3659888207912445
1671,8561,0.0,2016-12-31,CHI,MIL,1.68,2.27,96:116,0.4493652582168579
1672,7028,0.0,2015-03-30,CHA,BOS,1.66,2.3,104:116,0.4847480058670044
1673,1386,0.0,2010-01-08,PHI,TOR,1.76,2.1,106:108,0.4290134012699127
1674,8787,1.0,2017-01-31,TOR,NOP,1.31,3.64,108:106 ,0.6661054491996765
1675,6257,0.0,2014-12-12,BOS,NYK,1.38,3.23,95:101,0.7185806632041931
1676,350,1.0,2009-01-09,PHI,CHA,1.43,2.85,93:87,0.6626943349838257
1677,7154,1.0,2015-04-15,NOP,SAS,2.9,1.44,108:103,0.4496077001094818
1678,11179,1.0,2019-03-15,DET,LAL,1.09,8.24,111:97,0.6775537133216858
1679,5913,0.0,2014-03-24,UTA,DET,2.05,1.8,94:114,0.6543262600898743
1680,1802,0.0,2010-03-08,MIN,DAL,3.39,1.33,112:125,0.39597731828689575
1681,3329,0.0,2012-02-06,ORL,LAC,1.99,1.83,102:107 ,0.5079597234725952
1682,9021,0.0,2017-03-15,SAS,POR,1.14,6.22,106:110,0.7459144592285156
1683,7756,1.0,2016-02-06,PHI,BKN,1.95,1.9,103:98,0.5096073150634766
1684,4299,1.0,2013-01-08,MIL,PHX,1.4,3.14,108:99,0.7139145135879517
1685,1047,1.0,2009-11-18,POR,DET,1.15,5.7,87:81,0.7453269958496094
1686,12686,0.0,2021-03-15,GSW,LAL,2.03,1.82,97:128,0.6700001955032349
1687,6665,0.0,2015-02-04,TOR,BKN,1.3,3.69,93:109,0.7782071232795715
1688,1094,0.0,2009-11-27,PHI,ATL,2.91,1.42,86:100,0.4490625262260437
1689,3370,0.0,2012-02-11,IND,DEN,1.66,2.3,109:113,0.46128764748573303
1690,8886,1.0,2017-02-26,LAC,CHA,1.16,5.82,124:121 ,0.6914831399917603
1691,1909,1.0,2010-03-22,NOP,DAL,2.65,1.5,115:99,0.38608241081237793
1692,12832,1.0,2021-04-02,UTA,CHI,1.14,6.07,113:106,0.7523393034934998
1693,6435,1.0,2015-01-04,PHX,TOR,1.87,1.97,125:109,0.6137771010398865
1694,13892,1.0,2022-02-16,LAL,UTA,2.49,1.58,106:101,0.45400720834732056
1695,8892,0.0,2017-02-27,BOS,ATL,1.55,2.58,98:114,0.7749090790748596
1696,2518,1.0,2011-01-17,BOS,ORL,1.63,2.34,109:106,0.6457608938217163
1697,1619,1.0,2010-02-09,CLE,BKN,1.02,17.8,104:97,0.9124798774719238
1698,3070,0.0,2011-04-05,POR,GSW,1.13,6.07,87:108,0.8465901613235474
1699,5304,1.0,2013-12-28,TOR,NYK,1.37,3.27,115:100,0.6819363832473755
1700,9181,0.0,2017-04-05,PHX,GSW,4.5,1.23,111:120,0.36286461353302
1701,3710,1.0,2012-03-28,BKN,IND,3.13,1.39,100:84,0.35112324357032776
1702,11134,1.0,2019-03-08,LAC,OKC,1.79,2.08,118:110,0.49342775344848633
1703,663,1.0,2009-02-26,LAL,PHX,1.12,6.84,132:106,0.543538510799408
1704,3236,1.0,2012-01-26,LAC,MEM,1.58,2.46,98:91,0.5970625281333923
1705,2429,1.0,2011-01-04,CHI,TOR,1.19,4.93,111:91,0.8406962156295776
1706,9538,0.0,2017-12-20,CHA,TOR,2.12,1.77,111:129,0.36148589849472046
1707,12315,1.0,2021-01-20,ATL,DET,1.55,2.56,123:115 ,0.6690404415130615
1708,11099,0.0,2019-03-03,CHI,ATL,1.56,2.51,118:123,0.4989957809448242
1709,11104,1.0,2019-03-03,WAS,MIN,1.91,1.94,135:121,0.7100788950920105
1710,13252,1.0,2021-11-19,CHA,IND,1.95,1.88,121:118,0.49502748250961304
1711,12564,1.0,2021-02-23,BKN,SAC,1.43,2.93,127:118,0.8669599294662476
1712,10911,1.0,2019-01-30,MIN,MEM,1.65,2.33,99:97 ,0.7779491543769836
1713,7788,0.0,2016-02-10,PHX,GSW,16.52,1.03,104:112,0.34454718232154846
1714,1211,0.0,2009-12-14,UTA,MIN,1.05,11.25,108:110,0.8320189714431763
1715,6396,1.0,2014-12-30,GSW,PHI,1.02,16.85,126:86,0.8038394451141357
1716,13657,0.0,2022-01-15,MIA,PHI,1.64,2.35,98:109,0.6869419813156128
1717,1533,1.0,2010-01-27,SAS,ATL,1.63,2.34,105:90,0.599867582321167
1718,11810,0.0,2020-01-13,DET,NOP,1.51,2.67,110:117 ,0.5802005529403687
1719,2719,1.0,2011-02-13,MEM,DEN,1.67,2.25,116:108,0.6268296241760254
1720,2351,1.0,2010-12-22,NYK,OKC,1.84,1.98,112:98,0.3995579481124878
1721,7566,1.0,2016-01-12,NYK,BOS,2.02,1.84,120:114,0.634444534778595
1722,5967,0.0,2014-03-31,UTA,NYK,2.45,1.59,83:92,0.3789340555667877
1723,8214,1.0,2016-04-13,HOU,SAC,1.06,10.19,116:81,0.6957029104232788
1724,5875,0.0,2014-03-20,CLE,OKC,5.03,1.19,95:102,0.3922787308692932
1725,8700,1.0,2017-01-20,CHA,TOR,1.86,2.0,113:78,0.6173425912857056
1726,87,0.0,2008-12-01,GSW,MIA,2.04,1.78,129:130 ,0.47232240438461304
1727,76,1.0,2008-11-29,ORL,IND,1.25,3.75,110:96,0.7730615139007568
1728,7988,1.0,2016-03-15,IND,BOS,1.7,2.22,103:98,0.5206831097602844
1729,4989,1.0,2013-04-15,BKN,WAS,1.56,2.54,106:101,0.7322143912315369
1730,14236,1.0,2022-04-10,BKN,IND,1.05,11.67,134:126,0.7595230340957642
1731,11204,1.0,2019-03-18,CLE,DET,3.26,1.37,126:119,0.45030465722084045
1732,7338,0.0,2015-12-12,DAL,WAS,1.36,3.33,111:114,0.7847758531570435
1733,11282,1.0,2019-03-28,SAS,CLE,1.11,7.16,116:110,0.8541125059127808
1734,296,1.0,2009-01-02,MIL,CHA,1.32,3.4,103:75,0.7726954817771912
1735,2538,1.0,2011-01-20,CHI,DAL,1.62,2.35,82:77,0.7975766658782959
1736,13676,0.0,2022-01-17,SAS,PHX,2.46,1.59,107:121,0.32964345812797546
1737,6692,0.0,2015-02-08,DET,MIN,1.28,3.87,101:112,0.7920305728912354
1738,2335,1.0,2010-12-20,LAC,MIN,1.49,2.69,113:90,0.6166468858718872
1739,7719,1.0,2016-02-02,HOU,MIA,1.53,2.62,115:102,0.6029332876205444
1740,3787,0.0,2012-04-06,MIA,MEM,1.27,3.92,82:97,0.8720294237136841
1741,3924,0.0,2012-04-22,MIN,GSW,1.19,4.88,88:93,0.5693500638008118
1742,12728,1.0,2021-03-21,BOS,ORL,1.25,4.14,112:96,0.7214938402175903
1743,4634,1.0,2013-02-26,MIA,SAC,1.03,15.36,141:129 ,0.8934823274612427
1744,9903,1.0,2018-02-09,PHI,NOP,1.43,2.98,100:82,0.6997954845428467
1745,9759,1.0,2018-01-20,MIN,TOR,2.03,1.83,115:109,0.724071741104126
1746,1915,0.0,2010-03-23,DET,IND,1.52,2.6,83:98,0.5957670211791992
1747,1574,1.0,2010-02-02,CLE,MEM,1.13,5.78,105:89,0.7689582109451294
1748,3440,1.0,2012-02-20,HOU,MEM,1.65,2.29,97:93,0.6481039524078369
1749,10189,0.0,2018-03-27,GSW,IND,3.92,1.28,81:92,0.7184106111526489
1750,435,1.0,2009-01-23,ATL,MIL,1.41,2.95,117:87,0.4955331087112427
1751,12268,0.0,2020-08-13,BOS,WAS,2.07,1.8,90:96,0.8078668117523193
1752,9914,0.0,2018-02-11,BOS,CLE,1.52,2.64,99:121,0.6625500917434692
1753,9793,0.0,2018-01-25,MIA,SAC,1.21,4.68,88:89,0.7809233665466309
1754,8212,0.0,2016-04-13,DAL,SAS,1.48,2.76,91:96,0.612205982208252
1755,2965,1.0,2011-03-22,POR,WAS,1.02,14.75,111:76,0.7858196496963501
1756,9127,0.0,2017-03-29,SAC,UTA,3.8,1.29,82:112,0.4213818311691284
1757,10343,0.0,2018-11-11,DEN,MIL,1.61,2.42,114:121,0.5123693346977234
1758,11405,1.0,2019-11-15,MEM,UTA,3.61,1.31,107:106,0.4391722083091736
1759,5594,1.0,2014-02-06,BKN,SAS,1.39,3.15,103:89,0.6265976428985596
1760,10348,1.0,2018-11-12,LAC,GSW,2.44,1.59,121:116 ,0.3757201135158539
1761,110,1.0,2008-12-05,BKN,MIN,1.36,3.15,113:84,0.5075442790985107
1762,12685,0.0,2021-03-15,DET,SAS,2.03,1.82,99:109,0.46924319863319397
