,index,Results,GAME_DATE,HOME,AWAY,Odds1,Odds2,Score,prediction
2149,6439,1.0,2015-01-05,GSW,OKC,1.63,2.35,117:91,0.5745125412940979
2150,9963,0.0,2018-02-23,WAS,CHA,1.61,2.42,105:122,0.6901545524597168
2151,14106,1.0,2022-03-23,DET,ATL,2.68,1.5,122:101,0.40739408135414124
2152,4825,1.0,2013-03-23,MEM,BOS,1.3,3.72,110:106,0.6894753575325012
2153,13352,1.0,2021-12-02,TOR,MIL,2.39,1.67,97:93,0.3601306974887848
2154,1921,1.0,2010-03-24,CHA,MIN,1.17,5.2,108:95,0.8730056285858154
2155,705,0.0,2009-03-03,SAC,IND,2.16,1.72,109:117,0.4305977523326874
2156,10828,0.0,2019-01-18,ORL,BKN,1.75,2.14,115:117,0.5789858102798462
2157,10022,0.0,2018-03-03,SAS,LAL,1.46,2.85,112:116,0.594110906124115
2158,7492,0.0,2016-01-02,MIN,MIL,1.8,2.07,85:95,0.4890947937965393
2159,13912,0.0,2022-02-25,IND,OKC,1.31,3.66,125:129 ,0.7052473425865173
2160,13938,1.0,2022-02-28,MIA,CHI,1.53,2.62,112:99,0.6952967047691345
2161,6552,1.0,2015-01-21,ATL,IND,1.15,5.88,110:91,0.742536187171936
2162,6509,0.0,2015-01-14,POR,LAC,1.59,2.46,94:100,0.45208942890167236
2163,8706,1.0,2017-01-20,ORL,MIL,2.4,1.62,112:96,0.33472445607185364
2164,2422,0.0,2011-01-02,TOR,BOS,3.02,1.41,79:93,0.15691468119621277
2165,439,0.0,2009-01-23,GSW,CLE,3.17,1.36,105:106,0.3819922208786011
2166,9382,0.0,2017-11-28,SAC,MIL,3.16,1.39,87:112,0.35537922382354736
2167,14003,1.0,2022-03-09,HOU,LAL,3.52,1.33,139:130 ,0.31504321098327637
2168,4762,0.0,2013-03-15,MIL,MIA,2.99,1.42,94:107,0.21137994527816772
2169,2912,1.0,2011-03-15,CHI,WAS,1.03,15.2,98:79,0.8586751222610474
2170,7387,1.0,2015-12-18,UTA,DEN,1.46,2.79,97:88,0.6063867807388306
2171,1014,0.0,2009-04-13,WAS,TOR,1.67,2.24,96:97,0.5861999988555908
2172,13383,0.0,2021-12-07,DAL,BKN,2.07,1.82,99:102,0.36958181858062744
2173,9895,1.0,2018-02-08,TOR,NYK,1.08,9.17,113:88,0.7290001511573792
2174,11727,1.0,2020-01-01,LAL,PHX,1.15,5.95,117:107,0.7327934503555298
2175,5634,1.0,2014-02-12,BKN,CHA,1.3,3.64,105:89,0.6178895831108093
2176,9215,0.0,2017-04-10,DET,WAS,1.45,2.89,101:105,0.5333016514778137
2177,994,1.0,2009-04-11,MIL,OKC,1.33,3.42,115:98,0.6689965128898621
2178,11186,0.0,2019-03-15,WAS,CHA,1.65,2.3,110:116,0.7319986820220947
2179,1884,1.0,2010-03-19,NYK,PHI,1.74,2.13,92:88,0.520916223526001
2180,5027,1.0,2013-10-30,TOR,BOS,1.27,4.01,93:87,0.723878026008606
2181,9080,1.0,2017-03-23,SAS,MEM,1.27,4.0,97:90,0.6986216306686401
2182,9811,1.0,2018-01-27,MIN,BKN,1.13,6.41,111:97,0.7550002336502075
2183,4289,0.0,2013-01-06,TOR,OKC,3.46,1.34,92:104,0.37642934918403625
2184,6562,0.0,2015-01-21,SAC,BKN,1.45,2.85,100:103,0.5413644909858704
2185,10135,1.0,2018-03-19,PHI,CHA,1.24,4.36,108:94,0.657613217830658
2186,3082,0.0,2011-04-06,TOR,CLE,1.49,2.7,96:104,0.6962351202964783
2187,8056,1.0,2016-03-23,SAS,MIA,1.15,6.03,112:88,0.6239173412322998
2188,12488,1.0,2021-02-12,DAL,NOP,1.69,2.26,143:130,0.4430959224700928
2189,10603,1.0,2018-12-17,SAS,PHI,1.88,1.97,123:96,0.610002875328064
2190,8904,1.0,2017-02-28,WAS,GSW,3.53,1.33,112:108,0.365425169467926
2191,11570,0.0,2019-12-09,IND,LAC,1.7,2.23,99:110,0.6857538819313049
2192,9213,1.0,2017-04-10,BOS,BKN,1.14,6.23,114:105,0.6186795234680176
2193,12764,1.0,2021-03-25,NYK,WAS,1.7,2.22,106:102,0.730333149433136
2194,12725,1.0,2021-03-20,MIL,SAS,1.13,6.43,120:113,0.6855195164680481
2195,9637,0.0,2018-01-03,CHI,TOR,2.64,1.53,115:124,0.38610923290252686
2196,7819,0.0,2016-02-21,ORL,IND,2.03,1.83,102:105,0.5093798041343689
2197,4024,1.0,2012-12-01,HOU,UTA,1.39,3.1,124:116,0.6350357532501221
2198,7185,0.0,2015-11-20,MIN,DET,2.18,1.73,86:96,0.5287067294120789
2199,9869,0.0,2018-02-04,PHX,CHA,3.17,1.38,110:115,0.19065764546394348
2200,8134,1.0,2016-04-03,CLE,CHA,1.33,3.5,112:103,0.5972952246665955
2201,9061,0.0,2017-03-21,DAL,GSW,2.73,1.49,87:112,0.5227586030960083
2202,346,1.0,2009-01-09,MIL,BKN,1.28,3.53,104:102,0.7553370594978333
2203,4754,1.0,2013-03-14,POR,NYK,1.36,3.28,105:90,0.5995003581047058
2204,6445,1.0,2015-01-05,POR,LAL,1.08,8.78,98:94,0.8166221380233765
2205,10845,1.0,2019-01-21,BKN,SAC,1.6,2.43,123:94,0.6642445921897888
2206,8259,0.0,2016-11-20,OKC,IND,1.2,4.91,111:115 ,0.6658329963684082
2207,6271,1.0,2014-12-13,MIL,LAC,3.02,1.41,111:106,0.27504298090934753
2208,2395,1.0,2010-12-29,SAC,MEM,2.6,1.53,100:98,0.4097089469432831
2209,1994,1.0,2010-04-03,BKN,NOP,2.28,1.66,115:87,0.5300009846687317
2210,445,0.0,2009-01-24,MEM,BKN,1.98,1.82,88:99,0.44866710901260376
2211,2280,1.0,2010-12-13,CHI,IND,1.21,4.61,92:73,0.5530340075492859
2212,10994,1.0,2019-02-11,DEN,MIA,1.21,4.77,103:87,0.6348804235458374
2213,180,1.0,2008-12-14,MEM,MIA,2.1,1.75,102:86,0.553622305393219
2214,13659,0.0,2022-01-15,OKC,CLE,2.72,1.49,102:107,0.20258495211601257
2215,3155,1.0,2012-01-14,OKC,NYK,1.12,6.72,104:92,0.7209489345550537
2216,2903,1.0,2011-03-14,HOU,PHX,1.22,4.5,95:93,0.6725670695304871
2217,11597,0.0,2019-12-13,MIA,LAL,2.95,1.43,110:113,0.4718536138534546
2218,10667,1.0,2018-12-27,MIL,NYK,1.07,10.22,112:96,0.8917725086212158
2219,2652,0.0,2011-02-04,PHX,OKC,2.1,1.76,107:111,0.5765950083732605
2220,870,1.0,2009-03-25,WAS,CHA,3.48,1.32,95:93,0.24104279279708862
2221,12121,0.0,2020-03-02,CLE,UTA,5.29,1.18,113:126,0.3675483763217926
2222,10047,0.0,2018-03-07,DET,TOR,2.86,1.45,119:121 ,0.31256112456321716
2223,2599,1.0,2011-01-28,OKC,WAS,1.13,6.14,124:117 ,0.8110148906707764
2224,699,1.0,2009-03-03,DET,DEN,1.66,2.26,100:95,0.4706180989742279
2225,5024,1.0,2013-10-30,PHX,POR,2.86,1.45,104:91,0.26832467317581177
2226,12546,1.0,2021-02-20,CHI,SAC,1.95,1.9,122:114,0.5019514560699463
2227,11272,1.0,2019-03-27,OKC,IND,1.35,3.35,107:99,0.6267112493515015
2228,5421,1.0,2014-01-14,IND,SAC,1.15,5.8,116:92,0.7731617093086243
2229,5333,0.0,2014-01-02,MIA,GSW,1.44,2.88,114:123,0.4709186255931854
2230,1261,0.0,2009-12-21,CHI,SAC,1.52,2.59,98:102,0.4979049861431122
2231,5042,1.0,2013-11-22,DAL,UTA,1.14,6.14,103:93,0.8761643171310425
2232,3195,0.0,2012-01-21,BKN,OKC,4.04,1.26,74:84,0.408816397190094
2233,11478,0.0,2019-11-27,CLE,ORL,1.92,1.93,104:116,0.4125347435474396
2234,11366,0.0,2019-04-09,LAL,POR,4.81,1.21,101:104,0.3597038686275482
2235,10303,0.0,2018-04-11,LAC,LAL,1.73,2.19,100:115,0.454490065574646
2236,1051,0.0,2009-11-20,BOS,ORL,1.37,3.17,78:83,0.6365517377853394
2237,10988,1.0,2019-02-10,DAL,POR,2.31,1.65,102:101,0.4590025246143341
2238,13656,1.0,2022-01-15,DEN,LAL,1.57,2.51,133:96,0.5511513948440552
2239,8480,0.0,2016-12-20,MEM,BOS,2.19,1.73,109:112 ,0.6205876469612122
2240,2550,0.0,2011-01-22,BKN,DAL,2.76,1.47,86:87,0.4838513433933258
2241,12532,1.0,2021-02-17,WAS,DEN,2.62,1.53,130:128,0.42478305101394653
2242,1360,1.0,2010-01-05,CHA,CHI,1.36,3.22,113:108,0.756752610206604
2243,4690,0.0,2013-03-06,DET,NYK,2.89,1.44,77:87,0.3296820819377899
2244,4556,0.0,2013-02-12,GSW,HOU,1.54,2.58,107:116,0.33736270666122437
2245,4649,0.0,2013-02-28,IND,LAC,1.85,1.99,91:99,0.8474950790405273
2246,2638,1.0,2011-02-02,OKC,NOP,1.29,3.71,104:93,0.4048537015914917
2247,954,1.0,2009-04-07,CHA,PHI,1.48,2.7,101:98,0.6226623058319092
2248,9666,0.0,2018-01-06,WAS,MIL,1.63,2.37,103:110,0.7021057605743408
2249,6468,1.0,2015-01-09,IND,BOS,1.42,2.98,107:103 ,0.6727687120437622
2250,949,0.0,2009-04-05,MIN,DEN,3.59,1.3,87:110,0.3973236083984375
2251,10104,0.0,2018-03-15,MEM,CHI,1.73,2.18,110:111,0.43138232827186584
2252,6488,1.0,2015-01-11,MEM,PHX,1.61,2.4,122:110 ,0.48774170875549316
2253,10763,0.0,2019-01-09,HOU,MIL,2.05,1.82,109:116,0.4333741068840027
2254,2837,1.0,2011-03-05,HOU,IND,1.34,3.4,112:95,0.5201090574264526
2255,2228,1.0,2010-12-06,IND,TOR,1.3,3.65,124:100,0.6823875308036804
2256,3739,1.0,2012-03-31,NYK,CLE,1.11,6.88,91:75,0.8706519603729248
2257,4528,1.0,2013-02-08,MEM,GSW,1.61,2.4,99:93,0.6800999045372009
2258,12350,0.0,2021-01-25,CLE,LAL,6.65,1.13,108:115,0.2883145809173584
2259,5230,1.0,2013-12-18,DAL,MEM,1.19,5.03,105:91,0.48411789536476135
2260,4836,1.0,2013-03-25,IND,ATL,1.35,3.32,100:94,0.7846024036407471
2261,712,1.0,2009-03-04,NYK,ATL,2.02,1.79,109:105,0.4933854639530182
2262,2560,1.0,2011-01-22,PHI,UTA,1.77,2.07,96:85,0.5217195153236389
2263,12731,0.0,2021-03-21,DET,CHI,2.32,1.65,86:100,0.4823038578033447
2264,9998,0.0,2018-02-28,MEM,PHX,1.68,2.28,102:110,0.6423915028572083
2265,5848,1.0,2014-03-16,NOP,BOS,1.42,2.99,121:120 ,0.46911415457725525
2266,10318,0.0,2018-10-17,LAC,DEN,2.12,1.77,98:107,0.543185830116272
2267,10380,0.0,2018-11-17,CHI,TOR,4.97,1.2,83:122,0.2738505005836487
2268,11980,0.0,2020-02-05,UTA,DEN,1.2,4.8,95:98,0.732062816619873
2269,3804,1.0,2012-04-08,NYK,CHI,2.27,1.67,100:99 ,0.6928118467330933
2270,4677,1.0,2013-03-04,DEN,ATL,1.19,4.92,104:88,0.614359974861145
2271,8523,0.0,2016-12-26,LAC,DEN,2.57,1.56,102:106,0.5368778705596924
2272,11185,1.0,2019-03-15,SAS,NYK,1.08,8.94,109:83,0.7339167594909668
2273,399,1.0,2009-01-17,CHA,POR,2.1,1.72,102:97 ,0.46935802698135376
2274,14239,1.0,2022-04-10,DAL,SAS,1.18,5.17,130:120,0.6314263343811035
2275,14207,0.0,2022-04-05,SAC,NOP,3.67,1.31,109:123,0.15559762716293335
2276,3358,0.0,2012-02-10,MIN,DAL,2.1,1.75,97:104,0.46304479241371155
2277,11078,0.0,2019-02-28,NYK,CLE,1.81,2.06,118:125,0.693581223487854
2278,5865,1.0,2014-03-19,BKN,CHA,1.36,3.23,104:99,0.6209383606910706
2279,3077,0.0,2011-04-06,MIA,MIL,1.18,5.1,85:90,0.7888517379760742
2280,6534,0.0,2015-01-17,SAC,LAC,5.06,1.19,108:117,0.37091970443725586
2281,5016,1.0,2013-04-17,TOR,BOS,1.43,2.93,114:90,0.6148079037666321
2282,661,0.0,2009-02-25,WAS,PHI,2.68,1.5,98:106,0.29094842076301575
2283,1836,0.0,2010-03-12,SAC,POR,2.02,1.82,94:110,0.3271569609642029
2284,3554,1.0,2012-03-09,MIL,NYK,1.99,1.83,119:114,0.48677191138267517
2285,4230,1.0,2012-12-29,MIL,MIA,2.54,1.56,104:85,0.3061690926551819
2286,6704,0.0,2015-02-09,MIN,ATL,3.2,1.38,105:117,0.2960525155067444
2287,9277,1.0,2017-11-12,OKC,DAL,1.18,5.23,112:99,0.8364149332046509
2288,12278,1.0,2020-12-22,BKN,GSW,1.32,3.54,125:99,0.8260513544082642
2289,2578,0.0,2011-01-25,WAS,DEN,2.69,1.5,109:120,0.44556695222854614
2290,555,0.0,2009-02-08,DET,PHX,1.83,1.98,97:107,0.6056576371192932
2291,12543,1.0,2021-02-19,ORL,GSW,2.7,1.5,124:120,0.3916230797767639
2292,7733,1.0,2016-02-03,UTA,DEN,1.28,3.95,85:81,0.7881801724433899
2293,113,0.0,2008-12-05,DET,PHI,1.25,3.95,91:96,0.6292816400527954
2294,3744,0.0,2012-04-01,HOU,IND,1.58,2.44,102:104 ,0.5698534846305847
2295,12452,0.0,2021-02-07,LAC,SAC,1.28,3.86,110:113,0.8637603521347046
2296,7651,1.0,2016-01-23,SAC,IND,1.66,2.31,108:97,0.5741391777992249
2297,13790,1.0,2022-02-02,LAL,POR,1.59,2.46,99:94,0.5428569316864014
2298,12827,0.0,2021-04-02,NYK,DAL,2.75,1.48,86:99,0.46225684881210327
2299,10514,1.0,2018-12-05,MIN,CHA,1.52,2.64,121:104,0.7342491149902344
2300,9862,0.0,2018-02-03,ORL,WAS,2.54,1.56,98:115,0.41925063729286194
2301,9339,1.0,2017-11-22,MIA,BOS,2.07,1.81,104:98,0.2959226965904236
2302,2568,1.0,2011-01-24,NOP,OKC,1.58,2.46,91:89,0.7057303190231323
2303,7293,0.0,2015-12-06,WAS,DAL,2.1,1.78,104:116,0.5459198355674744
2304,9563,1.0,2017-12-23,CHA,MIL,1.53,2.63,111:106,0.36819177865982056
2305,4297,1.0,2013-01-08,HOU,LAL,1.27,4.0,125:112,0.6985436081886292
2306,8907,0.0,2017-03-01,LAC,HOU,1.72,2.21,103:122,0.5814341306686401
2307,5010,1.0,2013-04-17,MIA,ORL,1.31,3.57,105:93,0.8415021896362305
2308,7256,1.0,2015-12-01,PHI,LAL,1.83,2.04,103:91,0.5597726702690125
2309,10201,0.0,2018-03-28,ORL,BKN,2.26,1.69,104:111,0.4801780879497528
2310,6875,1.0,2015-03-10,LAL,DET,2.43,1.6,93:85,0.437571257352829
2311,7029,1.0,2015-03-30,MEM,SAC,1.16,5.62,97:83,0.6071524620056152
2312,11835,1.0,2020-01-16,NOP,UTA,2.89,1.44,138:132 ,0.34805697202682495
2313,10492,1.0,2018-12-02,LAL,PHX,1.13,6.66,120:96,0.7734861969947815
2314,10063,0.0,2018-03-09,NOP,WAS,2.37,1.63,97:116,0.5715338587760925
2315,1754,1.0,2010-03-01,PHX,DEN,1.73,2.14,101:85,0.5085548162460327
2316,2742,1.0,2011-02-16,NYK,ATL,1.71,2.18,102:90,0.39154061675071716
2317,14115,1.0,2022-03-24,MEM,IND,1.15,5.76,133:103,0.6982367038726807
2318,13126,0.0,2021-05-09,LAC,NYK,1.3,3.67,100:106,0.6758116483688354
2319,11208,1.0,2019-03-18,POR,IND,1.54,2.59,106:98,0.7046551704406738
2320,4524,1.0,2013-02-08,CLE,ORL,1.32,3.54,119:108,0.6575717926025391
2321,964,1.0,2009-04-08,CLE,WAS,1.03,14.25,98:86,0.7859295606613159
2322,7419,0.0,2015-12-23,LAL,OKC,12.45,1.05,85:120,0.22691968083381653
2323,7979,1.0,2016-03-14,GSW,NOP,1.03,14.8,125:107,0.8298550844192505
2324,11438,0.0,2019-11-21,PHX,NOP,1.64,2.34,121:124,0.6933454275131226
2325,2453,0.0,2011-01-07,MIL,MIA,3.48,1.32,95:101 ,0.23168650269508362
2326,7132,1.0,2015-04-13,CLE,DET,1.27,3.95,109:97,0.7529388666152954
2327,2117,0.0,2010-11-20,LAC,NYK,1.84,1.98,115:124,0.4310993254184723
2328,6297,0.0,2014-12-17,CHA,PHX,2.26,1.68,106:111,0.48980069160461426
2329,13847,0.0,2022-02-10,GSW,NYK,1.24,4.34,114:116,0.8063693642616272
2330,2078,1.0,2010-04-14,ATL,CLE,1.71,2.17,99:83,0.6242523789405823
2331,1495,1.0,2010-01-22,TOR,MIL,1.32,3.55,101:96,0.7579630613327026
2332,9604,0.0,2017-12-29,LAL,LAC,2.29,1.67,106:121,0.4480848014354706
2333,9397,0.0,2017-11-30,LAC,UTA,1.93,1.92,107:126,0.5021384954452515
2334,14056,0.0,2022-03-16,HOU,PHX,4.92,1.2,112:129,0.20594707131385803
2335,3184,0.0,2012-01-20,BOS,PHX,1.33,3.41,71:79,0.7090878486633301
2336,5184,0.0,2013-12-11,SAC,UTA,1.35,3.34,101:122,0.7786914110183716
2337,11276,1.0,2019-03-28,HOU,DEN,1.42,3.03,112:85,0.6425285339355469
2338,13521,1.0,2021-12-28,MIA,WAS,1.32,3.62,119:112,0.856036901473999
2339,13156,0.0,2021-05-13,IND,MIL,4.48,1.23,133:142,0.24520355463027954
2340,1207,1.0,2009-12-14,LAC,WAS,1.77,2.07,97:95,0.5183842778205872
2341,4544,1.0,2013-02-10,ORL,POR,2.28,1.67,110:104,0.40735799074172974
2342,11466,0.0,2019-11-25,CLE,BKN,1.85,1.99,106:108,0.4387592375278473
2343,860,0.0,2009-03-25,ATL,SAS,1.37,3.24,92:102,0.6203091740608215
2344,10069,1.0,2018-03-10,LAC,ORL,1.12,7.1,113:105,0.7703454494476318
2345,9028,0.0,2017-03-16,TOR,OKC,1.72,2.19,102:123,0.6765321493148804
2346,882,1.0,2009-03-27,SAS,LAC,1.1,7.34,111:98,0.8723766803741455
2347,7595,0.0,2016-01-16,LAC,SAC,1.56,2.54,103:110,0.7366290092468262
2348,1733,1.0,2010-02-27,IND,CHI,1.66,2.27,100:90,0.37907710671424866
2349,11629,1.0,2019-12-17,UTA,ORL,1.38,3.21,109:102,0.48907941579818726
2350,5645,1.0,2014-02-12,TOR,ATL,1.37,3.25,104:83,0.7632418870925903
2351,3667,0.0,2012-03-23,DET,MIA,4.71,1.2,73:88,0.3967687487602234
2352,14203,0.0,2022-04-05,MIN,WAS,1.14,6.36,114:132,0.6686964631080627
2353,12792,0.0,2021-03-29,BOS,NOP,1.69,2.24,109:115,0.475484162569046
2354,2995,1.0,2011-03-26,DET,IND,1.77,2.09,100:88,0.5277118682861328
2355,11039,0.0,2019-02-23,GSW,HOU,1.12,6.98,112:118,0.6418269276618958
2356,9226,1.0,2017-04-11,SAC,PHX,1.47,2.79,129:104,0.4865213632583618
2357,12408,0.0,2021-02-01,SAS,MEM,1.58,2.47,102:133,0.5981666445732117
2358,6389,0.0,2014-12-29,IND,CHI,2.74,1.48,90:92,0.3396182060241699
2359,13767,0.0,2022-01-30,MIL,DEN,1.42,3.0,100:136,0.6088184714317322
2360,10410,1.0,2018-11-21,DAL,BKN,1.48,2.79,119:113,0.7339395880699158
2361,1065,1.0,2009-11-23,LAC,MIN,1.4,3.02,91:87,0.7790154218673706
2362,12489,1.0,2021-02-12,DEN,OKC,1.12,6.71,97:95,0.7904931902885437
2363,12417,0.0,2021-02-03,CHI,NYK,1.84,2.02,103:107,0.374258816242218
2364,8989,1.0,2017-03-11,OKC,UTA,1.52,2.66,112:104,0.44746091961860657
2365,12947,1.0,2021-04-17,BOS,GSW,1.68,2.26,119:114,0.8145900368690491
2366,733,1.0,2009-03-07,MIL,GSW,1.26,4.07,127:120,0.7347689867019653
2367,11526,1.0,2019-12-03,SAS,HOU,3.46,1.34,135:133 ,0.41206666827201843
2368,1850,1.0,2010-03-14,POR,TOR,1.22,4.44,109:98,0.7992857694625854
2369,4335,1.0,2013-01-13,BKN,IND,1.53,2.62,97:86,0.5581423044204712
2370,11737,1.0,2020-01-02,MIN,GSW,1.68,2.25,99:84,0.6204635500907898
2371,1345,0.0,2010-01-02,PHX,MEM,1.27,3.92,103:128,0.7594852447509766
2372,12206,0.0,2020-08-02,MEM,SAS,1.69,2.25,106:108,0.741498589515686
2373,7384,0.0,2015-12-18,PHI,NYK,3.15,1.39,97:107,0.2980200946331024
2374,7013,1.0,2015-03-28,CHA,ATL,1.41,3.05,115:100,0.41200029850006104
2375,5554,1.0,2014-02-01,ATL,MIN,1.68,2.26,120:113,0.5207698345184326
2376,13080,1.0,2021-05-03,UTA,SAS,1.31,3.6,110:99,0.7455239295959473
2377,1571,0.0,2010-02-01,WAS,BOS,2.92,1.42,88:99,0.4390338361263275
2378,12691,0.0,2021-03-16,HOU,ATL,4.21,1.25,107:119,0.21974027156829834
2379,12432,0.0,2021-02-05,CLE,MIL,5.56,1.17,105:123,0.35602009296417236
2380,10242,1.0,2018-04-03,LAC,SAS,2.09,1.79,113:110,0.3595104217529297
2381,8344,0.0,2016-12-02,NOP,LAC,2.56,1.56,96:114,0.37263673543930054
2382,234,1.0,2008-12-23,DAL,MEM,1.09,7.0,100:82,0.7079901099205017
2383,5168,0.0,2013-12-10,ATL,OKC,2.37,1.63,92:101,0.36166632175445557
2384,8165,0.0,2016-04-07,HOU,PHX,1.09,8.46,115:124,0.8029402494430542
2385,9046,1.0,2017-03-19,DET,PHX,1.11,7.42,112:95,0.7164142727851868
2386,13475,0.0,2021-12-20,LAC,SAS,1.4,3.09,92:116,0.4428810775279999
2387,11985,1.0,2020-02-06,POR,SAS,1.64,2.33,125:117,0.5171342492103577
2388,11567,0.0,2019-12-09,CHI,TOR,3.11,1.4,92:93,0.30449575185775757
2389,6000,0.0,2014-04-05,CLE,CHA,1.6,2.42,94:96 ,0.579058825969696
2390,11505,1.0,2019-11-30,PHI,IND,1.38,3.19,119:116,0.7250977158546448
2391,12787,0.0,2021-03-28,CHA,PHX,3.09,1.4,97:101 ,0.3308578133583069
2392,10194,0.0,2018-03-27,SAC,DAL,1.7,2.24,97:103,0.576317548751831
2393,9984,0.0,2018-02-26,SAC,MIN,2.75,1.48,100:118,0.4419384002685547
2394,4703,1.0,2013-03-08,BOS,ATL,1.55,2.55,107:102 ,0.6093109846115112
2395,6594,1.0,2015-01-25,TOR,DET,1.26,4.06,114:110,0.40754687786102295
2396,867,1.0,2009-03-25,PHI,MIN,1.15,6.0,96:88,0.6833244562149048
2397,3563,1.0,2012-03-10,GSW,DAL,1.59,2.47,111:87,0.44946420192718506
2398,2931,1.0,2011-03-18,DET,NYK,2.46,1.58,99:95,0.4411046504974365
2399,13752,0.0,2022-01-28,NOP,DEN,2.48,1.58,105:116,0.5242717862129211
2400,7224,1.0,2015-11-27,LAC,NOP,1.36,3.33,111:90,0.7805187702178955
2401,7795,0.0,2016-02-19,ATL,MIA,1.16,5.69,111:115,0.6266957521438599
2402,1200,1.0,2009-12-13,ATL,BKN,1.09,8.39,130:107,0.8083577156066895
2403,1155,0.0,2009-12-06,MIL,CLE,3.35,1.34,86:101,0.3612775206565857
2404,2225,1.0,2010-12-05,SAS,NOP,1.33,3.46,109:84,0.6539753675460815
2405,3150,1.0,2012-01-13,LAL,CLE,1.13,6.3,97:92,0.6957523226737976
2406,5423,1.0,2014-01-14,MEM,OKC,1.91,1.92,90:87,0.3775917589664459
2407,4467,1.0,2013-01-30,UTA,NOP,1.28,3.91,104:99,0.5179243683815002
2408,12243,0.0,2020-08-08,POR,LAC,1.55,2.57,117:122,0.40848231315612793
2409,286,1.0,2008-12-31,HOU,MIL,1.25,4.0,85:81,0.6329382061958313
2410,4494,1.0,2013-02-04,IND,CHI,1.46,2.84,111:101,0.5722296833992004
2411,9597,1.0,2017-12-28,BOS,HOU,2.09,1.79,99:98,0.3145567774772644
2412,9383,1.0,2017-11-28,UTA,DEN,1.95,1.91,106:77,0.5689107775688171
2413,2168,1.0,2010-11-28,DEN,PHX,1.47,2.79,138:133,0.6894214153289795
2414,4160,1.0,2012-12-19,ORL,WAS,1.31,3.63,90:83,0.6346008777618408
2415,13196,0.0,2021-10-20,POR,SAC,1.4,3.1,121:124,0.8469074964523315
2416,12828,1.0,2021-04-02,PHX,OKC,1.09,8.62,140:103,0.7846707105636597
2417,4436,1.0,2013-01-26,UTA,IND,1.77,2.11,114:110 ,0.6012158989906311
2418,735,0.0,2009-03-07,NYK,CHA,1.61,2.37,105:114,0.5933231711387634
2419,8170,1.0,2016-04-08,DAL,MEM,1.38,3.24,103:93,0.7305291891098022
2420,1769,1.0,2010-03-03,ORL,GSW,1.03,14.6,117:90,0.843451976776123
2421,2779,1.0,2011-02-25,ORL,OKC,1.37,3.23,111:88,0.5156095027923584
2422,879,1.0,2009-03-27,ORL,MIL,1.08,8.28,110:94,0.8770781755447388
2423,4129,1.0,2012-12-15,MIN,DAL,1.5,2.7,114:106 ,0.7343752980232239
2424,1839,1.0,2010-03-13,GSW,TOR,2.11,1.75,124:112,0.5660988092422485
2425,9008,0.0,2017-03-14,BKN,OKC,3.18,1.39,104:122,0.3608294725418091
2426,2353,0.0,2010-12-22,TOR,DET,1.46,2.79,93:115,0.584915280342102
2427,5738,1.0,2014-03-01,POR,DEN,1.13,6.82,102:96,0.7999885082244873
2428,9465,0.0,2017-12-09,POR,HOU,3.93,1.28,117:124,0.3004746437072754
2429,1530,1.0,2010-01-27,MIL,PHI,1.7,2.21,91:88,0.5845492482185364
2430,9724,1.0,2018-01-15,LAC,HOU,2.69,1.51,113:102,0.4794619083404541
2431,7333,0.0,2015-12-11,UTA,OKC,2.41,1.61,90:94,0.3869709372520447
2432,3282,1.0,2012-02-01,BOS,TOR,1.19,4.85,100:64,0.8956661224365234
2433,13467,1.0,2021-12-19,DET,MIA,3.32,1.35,100:90,0.2637553811073303
2434,10722,0.0,2019-01-04,LAL,NYK,1.44,2.92,112:119,0.827881932258606
2435,4269,0.0,2013-01-04,MIA,CHI,1.3,3.67,89:96,0.6920379996299744
2436,7284,0.0,2015-12-05,MIN,POR,1.8,2.07,103:109,0.6272776126861572
2437,3385,1.0,2012-02-13,ORL,MIN,1.47,2.74,102:89,0.6034684181213379
2438,11408,1.0,2019-11-16,DAL,TOR,1.54,2.57,110:102,0.37677866220474243
2439,8829,0.0,2017-02-12,TOR,DET,1.38,3.24,101:102,0.6635470390319824
2440,13060,0.0,2021-05-01,HOU,GSW,4.15,1.25,87:113,0.25210291147232056
2441,9253,1.0,2017-10-19,TOR,CHI,1.09,8.49,117:100,0.6789378523826599
2442,5454,1.0,2014-01-18,HOU,MIL,1.06,10.96,114:104,0.7944718599319458
2443,12791,1.0,2021-03-29,BKN,MIN,1.16,5.61,112:107,0.8263276815414429
2444,6965,1.0,2015-03-22,LAC,NOP,1.19,4.99,107:100,0.796464741230011
2445,8618,1.0,2017-01-08,LAC,MIA,1.21,4.73,98:86,0.7138496041297913
2446,4474,1.0,2013-02-01,IND,MIA,2.1,1.77,102:89,0.49199792742729187
2447,5582,0.0,2014-02-05,CLE,LAL,1.32,3.52,108:119,0.659968376159668
2448,11217,0.0,2019-03-19,SAC,BKN,1.65,2.34,121:123,0.6240629553794861
2449,944,1.0,2009-04-05,CLE,SAS,1.41,3.03,101:81,0.6058399081230164
2450,5005,1.0,2013-04-17,DAL,NOP,1.26,4.05,99:87,0.6569693088531494
2451,4479,0.0,2013-02-01,PHX,DAL,1.71,2.21,99:109,0.4395464062690735
2452,10256,1.0,2018-04-05,CLE,WAS,1.42,3.01,119:115,0.6892566680908203
2453,8982,0.0,2017-03-11,CHA,NOP,1.6,2.44,122:125 ,0.6819977164268494
