GAME_DATE,HOME,AWAY,Score,Odds1,Odds2,Results
2017-11-22,OKC ,GSW,108:91,2.87,1.45,1
2017-11-22,ATL ,LAC,103:116,2.3,1.67,0
2017-11-22,MIA ,BOS,104:98,2.07,1.81,1
2017-11-22,NYK ,TOR,108:100,2.47,1.59,1
2017-11-22,CHA ,WAS,129:124 ,1.7,2.22,1
2017-11-22,CLE ,BKN,119:109,1.14,6.45,1
2017-11-22,PHI ,POR,101:81,1.61,2.44,1
2017-11-21,LAL ,CHI,103:94,1.46,2.87,1
2017-11-20,SAC ,DEN,98:114,2.74,1.49,0
2017-11-20,DAL ,BOS,102:110 ,3.29,1.36,0
2017-11-20,SAS ,ATL,96:85,1.24,4.33,1
2017-11-20,MEM ,POR,92:100,1.97,1.88,0
2017-11-20,MIL ,WAS,88:99,1.63,2.37,0
2017-11-20,NOP ,OKC,114:107,2.19,1.73,1
2017-11-20,NYK ,LAC,107:85,2.12,1.77,1
2017-11-20,CHA ,MIN,118:102,1.72,2.19,1
2017-11-20,DET ,CLE,88:116,2.08,1.8,0
2017-11-20,ORL ,IND,97:105,1.62,2.4,0
2017-11-20,PHI ,UTA,107:86,1.45,2.9,1
2017-11-19,LAL ,DEN,127:109,2.72,1.49,1
2017-11-19,PHX ,CHI,113:105,1.73,2.18,1
2017-11-19,MIN ,DET,97:100,1.44,2.96,0
2017-11-19,BKN ,GSW,111:118,6.49,1.13,0
2017-11-19,MIA ,IND,95:120,1.46,2.84,0
2017-11-19,TOR ,WAS,100:91,1.38,3.23,1
2017-11-18,POR ,SAC,102:90,1.13,6.79,1
2017-11-18,DAL ,MIL,111:79,3.08,1.41,1
2017-11-18,MEM ,HOU,83:105,3.59,1.32,0
2017-11-18,ATL ,BOS,99:110,2.99,1.42,0
2017-11-18,PHI ,GSW,116:124,4.32,1.24,0
2017-11-18,CHA ,LAC,102:87,1.5,2.72,1
2017-11-18,ORL ,UTA,85:125,1.4,3.1,0
2017-11-17,DEN ,NOP,146:114,1.54,2.58,1
2017-11-17,LAL ,PHX,113:122,1.33,3.52,0
2017-11-17,SAC ,POR,86:82,3.26,1.37,1
2017-11-17,DAL ,MIN,87:111,3.02,1.42,0
2017-11-17,CHI ,CHA,123:120,3.2,1.38,1
2017-11-17,SAS ,OKC,104:101,2.03,1.84,1
2017-11-17,BKN ,UTA,118:107,1.77,2.11,1
2017-11-17,CLE ,LAC,118:113 ,1.38,3.23,1
2017-11-17,TOR ,NYK,107:84,1.31,3.65,1
2017-11-17,IND ,DET,107:100,1.88,1.97,1
2017-11-17,WAS ,MIA,88:91,1.53,2.63,0
2017-11-16,PHX ,HOU,116:142,7.46,1.11,0
2017-11-16,BOS ,GSW,92:88,3.38,1.35,1
2017-11-15,LAL ,PHI,109:115,2.38,1.62,0
2017-11-15,POR ,ORL,99:94,1.5,2.72,1
2017-11-15,CHA ,CLE,107:115,1.93,1.91,0
2017-11-15,MEM ,IND,113:116,1.66,2.31,0
2017-11-15,MIL ,DET,99:95,1.53,2.61,1
2017-11-15,MIN ,SAS,98:86,1.52,2.66,1
2017-11-15,NOP ,TOR,116:125,1.69,2.25,0
2017-11-15,OKC ,CHI,92:79,1.1,7.82,1
2017-11-15,ATL ,SAC,126:80,1.49,2.74,1
2017-11-15,MIA ,WAS,93:102,1.81,2.06,0
2017-11-15,NYK ,UTA,106:101,1.59,2.48,1
2017-11-14,DAL ,SAS,91:97,3.17,1.39,0
2017-11-14,HOU ,TOR,113:129,1.39,3.15,0
2017-11-14,BKN ,BOS,102:109,3.22,1.38,0
2017-11-13,GSW ,ORL,110:100,1.13,6.71,1
2017-11-13,LAC ,PHI,105:109,1.76,2.13,0
2017-11-13,POR ,DEN,99:82,1.77,2.12,1
2017-11-13,PHX ,LAL,93:100,1.87,1.98,0
2017-11-13,UTA ,MIN,98:109,2.29,1.67,0
2017-11-13,MIL ,MEM,110:103,1.64,2.36,1
2017-11-13,NOP ,ATL,106:105,1.25,4.19,1
2017-11-13,NYK ,CLE,101:104,2.83,1.46,0
2017-11-13,WAS ,SAC,110:92,1.14,6.14,1
2017-11-12,OKC ,DAL,112:99,1.18,5.23,1
2017-11-12,IND ,HOU,95:118,2.38,1.62,0
2017-11-12,DET ,MIA,112:103,1.75,2.15,1
2017-11-12,BOS ,TOR,95:94,2.37,1.62,1
2017-11-11,DEN ,ORL,125:107,1.27,3.94,1
2017-11-11,PHX ,MIN,118:110,4.81,1.2,1
2017-11-11,UTA ,BKN,114:106,1.35,3.36,1
2017-11-11,DAL ,CLE,104:111,3.03,1.41,0
2017-11-11,GSW ,PHI,135:114,1.1,7.77,1
2017-11-11,MIL ,LAL,98:90,1.4,3.09,1
2017-11-11,SAS ,CHI,133:94,1.18,5.25,1
2017-11-11,HOU ,MEM,111:96,1.37,3.31,1
2017-11-11,NYK ,SAC,118:91,1.39,3.17,1
2017-11-11,NOP ,LAC,111:103,1.44,2.94,1
2017-11-11,WAS ,ATL,113:94,1.19,4.95,1
2017-11-10,POR ,BKN,97:101,1.25,4.13,0
2017-11-10,OKC ,LAC,120:111,1.46,2.84,1
2017-11-10,PHX ,ORL,112:128,2.39,1.63,0
2017-11-10,SAS ,MIL,87:94,1.52,2.66,0
2017-11-10,UTA ,MIA,74:84,1.68,2.28,0
2017-11-10,CHI ,IND,87:105,2.33,1.65,0
2017-11-10,BOS ,CHA,90:87,1.68,2.27,1
2017-11-10,DET ,ATL,111:104,1.3,3.73,1
2017-11-09,DEN ,OKC,102:94,2.11,1.78,1
2017-11-09,SAC ,PHI,109:108,3.01,1.42,1
2017-11-09,HOU ,CLE,117:113,1.47,2.8,1
2017-11-09,TOR ,NOP,122:118,1.47,2.78,1
2017-11-09,WAS ,LAL,111:95,1.19,5.01,1
2017-11-08,GSW ,MIN,125:101,1.29,3.82,1
2017-11-08,PHX ,MIA,115:126,3.01,1.42,0
2017-11-08,BOS ,LAL,107:96,1.37,3.3,1
2017-11-08,DET ,IND,114:97,1.4,3.11,1
2017-11-08,ORL ,NYK,112:99,1.27,3.98,1
2017-11-07,POR ,MEM,97:98,1.72,2.21,0
2017-11-07,SAC ,OKC,94:86,5.44,1.17,1
2017-11-07,DEN ,BKN,112:104,1.13,6.77,1
2017-11-07,UTA ,PHI,97:104,1.39,3.18,0
2017-11-07,SAS ,LAC,120:107,1.58,2.49,1
2017-11-07,NYK ,CHA,118:113,2.15,1.75,1
2017-11-07,TOR ,CHI,119:114,1.14,6.13,1
2017-11-07,CLE ,MIL,124:119,1.48,2.77,1
2017-11-07,IND ,NOP,112:117,2.02,1.84,0
2017-11-07,WAS ,DAL,99:113,1.19,5.02,0
2017-11-06,GSW ,MIA,97:80,1.08,9.11,1
2017-11-06,PHX ,BKN,92:98,1.96,1.9,0
2017-11-06,ATL ,BOS,107:110,3.78,1.3,0
2017-11-05,LAL ,MEM,107:102,2.23,1.7,1
2017-11-05,POR ,OKC,103:99,2.27,1.68,1
2017-11-05,MIN ,CHA,112:94,1.51,2.66,1
2017-11-05,NYK ,IND,108:101,1.96,1.89,1
2017-11-05,HOU ,UTA,137:110,1.41,3.06,1
2017-11-05,SAS ,PHX,112:95,1.21,4.75,1
2017-11-05,ORL ,BOS,88:104,2.38,1.62,0
2017-11-05,TOR ,WAS,96:107,1.38,3.2,0
2017-11-05,LAC ,MIA,101:104,1.47,2.8,0
2017-11-05,CLE ,ATL,115:117,1.12,7.02,0
2017-11-04,DEN ,GSW,108:127,4.11,1.25,0
2017-11-04,CHI ,NOP,90:96 ,2.79,1.47,0
2017-11-04,MIN ,DAL,112:99,1.12,6.73,1
2017-11-04,DET ,SAC,108:99,1.25,4.2,1
2017-11-04,LAC ,MEM,104:113,1.5,2.72,0
2017-11-03,LAL ,BKN,124:112,1.68,2.27,1
2017-11-03,OKC ,BOS,94:101,1.39,3.12,0
2017-11-03,DEN ,MIA,95:94,1.45,2.88,1
2017-11-03,UTA ,TOR,100:109,1.82,2.05,0
2017-11-03,DAL ,NOP,94:99,2.59,1.54,0
2017-11-03,SAS ,CHA,108:101,1.51,2.67,1
2017-11-03,ATL ,HOU,104:119,4.27,1.24,0
2017-11-03,NYK ,PHX,120:107,1.57,2.51,1
2017-11-03,DET ,MIL,105:96,1.8,2.08,1
2017-11-03,ORL ,CHI,83:105,1.3,3.68,0
2017-11-03,PHI ,IND,121:110,1.53,2.6,1
2017-11-03,WAS ,CLE,122:130,1.68,2.27,0
2017-11-02,POR ,LAL,113:110,1.41,3.06,1
2017-11-02,SAS ,GSW,92:112,3.79,1.29,0
2017-11-01,LAC ,DAL,119:98,1.19,5.17,1
2017-11-01,UTA ,POR,112:103 ,1.6,2.43,1
2017-11-01,DEN ,TOR,129:111,1.8,2.09,1
2017-11-01,MEM ,ORL,99:101,1.68,2.25,0
2017-11-01,NOP ,MIN,98:104,1.77,2.12,0
2017-11-01,NYK ,HOU,97:119,2.96,1.42,0
2017-11-01,BOS ,SAC,113:86,1.12,6.98,1
2017-11-01,MIA ,CHI,97:91,1.18,5.24,1
2017-11-01,CHA ,MIL,126:121,1.59,2.46,1
2017-11-01,CLE ,IND,107:124,1.2,4.89,0
2017-11-01,PHI ,ATL,119:109,1.32,3.58,1
2017-11-01,WAS ,PHX,116:122,1.14,6.11,0
2017-10-31,LAL ,DET,113:93,2.31,1.66,1
2017-10-31,MIL ,OKC,91:110,2.2,1.72,0
2017-10-31,BKN ,PHX,114:122,1.54,2.59,0
2017-10-31,IND ,SAC,101:83,1.45,2.88,1
2017-10-30,LAC ,GSW,113:141,2.94,1.44,0
2017-10-30,POR ,TOR,85:99,1.59,2.44,0
2017-10-30,UTA ,DAL,104:89,1.28,3.87,1
2017-10-30,HOU ,PHI,107:115,1.34,3.43,0
2017-10-30,MEM ,CHA,99:104,1.49,2.73,0
2017-10-30,NOP ,ORL,99:115,1.34,3.43,0
2017-10-30,BOS ,SAS,108:94,1.62,2.4,1
2017-10-30,MIA ,MIN,122:125 ,2.33,1.64,0
2017-10-30,NYK ,DEN,116:110,2.52,1.57,1
2017-10-29,GSW ,DET,107:115,1.08,9.56,0
2017-10-29,CLE ,NYK,95:114,1.17,5.47,0
2017-10-29,BKN ,DEN,111:124,2.74,1.49,0
2017-10-29,CHA ,ORL,120:113,1.58,2.49,1
2017-10-29,SAC ,WAS,83:110,3.41,1.34,0
2017-10-29,IND ,SAS,97:94,3.23,1.38,1
2017-10-29,ATL ,MIL,106:117,2.81,1.46,0
2017-10-28,LAC ,DET,87:95,1.31,3.58,0
2017-10-28,POR ,PHX,114:107,1.14,6.42,1
2017-10-28,DAL ,PHI,110:112,2.13,1.73,0
2017-10-28,CHI ,OKC,69:101,11.2,1.03,0
2017-10-28,MEM ,HOU,103:89,1.38,2.98,1
2017-10-28,MIA ,BOS,90:96,2.74,1.44,0
2017-10-28,UTA ,LAL,96:81,1.17,5.59,1
2017-10-28,NOP ,CLE,123:101,2.23,1.7,1
2017-10-27,GSW ,WAS,120:117,1.14,6.21,1
2017-10-27,LAL ,TOR,92:101,3.01,1.42,0
2017-10-27,MIN ,OKC,119:116,2.14,1.75,1
2017-10-27,ATL ,DEN,100:105,3.33,1.36,0
2017-10-27,NYK ,BKN,107:86,1.73,2.17,1
2017-10-27,CHA ,HOU,93:109,2.26,1.69,0
2017-10-27,ORL ,SAS,114:87,2.77,1.48,1
2017-10-26,SAC ,NOP,106:114,1.91,1.95,0
2017-10-26,POR ,LAC,103:104,1.77,2.11,0
2017-10-26,CHI ,ATL,91:86,1.75,2.15,1
2017-10-26,MEM ,DAL,96:91,1.32,3.57,1
2017-10-26,MIL ,BOS,89:96,1.54,2.57,0
2017-10-25,GSW ,TOR,117:112,1.1,7.7,1
2017-10-25,LAL ,WAS,102:99 ,2.78,1.47,1
2017-10-25,PHX ,UTA,97:88,3.53,1.33,1
2017-10-25,DAL ,MEM,103:94,2.37,1.63,1
2017-10-25,MIA ,SAS,100:117,2.37,1.63,0
2017-10-25,OKC ,IND,114:96,1.1,7.92,1
2017-10-25,BKN ,CLE,112:107,3.59,1.31,1
2017-10-25,CHA ,DEN,110:93,2.19,1.73,1
2017-10-25,DET ,MIN,122:101,1.74,2.18,1
2017-10-25,PHI ,HOU,104:105,2.4,1.61,0
2017-10-24,LAC ,UTA,102:84,1.51,2.68,1
2017-10-24,POR ,NOP,103:93,1.52,2.65,1
2017-10-24,MIN ,IND,107:130,1.14,6.27,0
2017-10-24,BOS ,NYK,110:89,1.34,3.42,1
2017-10-24,CLE ,CHI,119:112,1.05,11.79,1
2017-10-24,ORL ,BKN,125:121,1.52,2.66,1
2017-10-23,PHX ,SAC,117:115,2.15,1.75,1
2017-10-23,DEN ,WAS,104:109,1.51,2.68,0
2017-10-23,DAL ,GSW,103:133,8.36,1.09,0
2017-10-23,SAS ,TOR,101:97,1.69,2.24,1
2017-10-23,HOU ,MEM,90:98,1.29,3.79,0
2017-10-23,MIL ,CHA,103:94,1.37,3.24,1
2017-10-23,MIA ,ATL,104:93,1.14,6.28,1
2017-10-23,DET ,PHI,86:97,1.62,2.4,0
2017-10-22,LAL ,NOP,112:119,2.66,1.51,0
2017-10-22,OKC ,MIN,113:115,1.55,2.57,0
2017-10-22,BKN ,ATL,116:104,1.83,2.03,1
2017-10-21,LAC ,PHX,130:88,1.08,8.97,1
2017-10-21,DEN ,SAC,96:79,1.12,6.81,1
2017-10-21,UTA ,OKC,96:87,2.61,1.53,1
2017-10-21,MIL ,POR,113:110,1.66,2.32,1
2017-10-21,CHI ,SAS,77:87,5.31,1.18,0
2017-10-21,CLE ,ORL,93:114,1.12,6.98,0
2017-10-21,HOU ,DAL,107:91,1.14,6.46,1
2017-10-21,MEM ,GSW,111:101,4.11,1.26,1
2017-10-21,MIA ,IND,112:108,1.22,4.6,1
2017-10-21,NYK ,DET,107:111,2.05,1.82,0
2017-10-21,TOR ,PHI,128:94,1.23,4.39,1
2017-10-20,PHX ,LAL,130:132,1.61,2.41,0
2017-10-20,NOP ,GSW,120:128,4.53,1.22,0
2017-10-20,DAL ,SAC,88:93,1.45,2.86,0
2017-10-20,MIN ,UTA,100:97,1.53,2.6,1
2017-10-20,BKN ,ORL,126:121,1.76,2.14,1
2017-10-20,CHA ,ATL,109:91,1.53,2.62,1
2017-10-20,IND ,POR,96:114,2.84,1.46,0
2017-10-20,MIL ,CLE,97:116,1.94,1.92,0
2017-10-20,PHI ,BOS,92:102,1.7,2.24,0
2017-10-20,WAS ,DET,115:111,1.38,3.19,1
2017-10-19,LAL ,LAC,92:108,3.03,1.42,0
2017-10-19,OKC ,NYK,105:84,1.12,6.88,1
2017-10-19,TOR ,CHI,117:100,1.09,8.49,1
2017-10-18,PHX ,POR,76:124,2.09,1.79,0
2017-10-18,SAC ,HOU,100:105,3.36,1.35,0
2017-10-18,SAS ,MIN,107:99,1.85,2,1
2017-10-18,UTA ,DEN,106:96,1.73,2.18,1
2017-10-18,DAL ,ATL,111:117,1.46,2.83,0
2017-10-18,MEM ,NOP,103:91,1.77,2.12,1
2017-10-18,BOS ,MIL,100:108,1.78,2.11,0
2017-10-18,DET ,CHA,102:90,1.67,2.28,1
2017-10-18,IND ,BKN,140:131,1.65,2.32,1
2017-10-18,ORL ,MIA,116:109,2.43,1.6,1
2017-10-18,WAS ,PHI,120:115,1.36,3.3,1
2017-10-17,GSW ,HOU,121:122,1.22,4.54,0
2017-10-17,CLE ,BOS,102:99,1.52,2.66,1
2017-10-13,GSW ,SAC,117:106,1.14,5.67,1
2017-10-13,LAC ,LAL,104:111,2.85,1.43,0
2017-10-13,MIL ,DET,107:103,1.52,2.57,1
2017-10-13,PHI ,MIA,119:95,1.57,2.43,1
2017-10-13,CHI ,TOR,104:125,3.24,1.35,0
2017-10-13,HOU ,SAS,97:106,1.33,3.37,0
2017-10-13,MEM ,NOP,142:101,1.56,2.45,1
2017-10-13,NYK ,WAS,103:110,3.08,1.37,0
2017-10-13,ORL ,CLE,106:113,2.13,1.72,0
2017-10-13,CHA ,DAL,111:96,1.31,3.45,1
2017-10-12,LAC ,SAC,104:87,1.42,2.95,1
2017-10-12,ATL ,DAL,94:108,1.41,2.98,0
2017-10-11,PHX ,POR,104:113,3.49,1.31,0
2017-10-11,MEM ,HOU,89:101,3.5,1.31,0
2017-10-11,BKN ,PHI,114:133,1.41,3.04,0
2017-10-11,MIA ,WAS,117:115,1.9,1.93,1
2017-10-11,CHA ,BOS,100:108,3.7,1.29,0
2017-10-10,LAL ,UTA,99:105,2,1.82,0
2017-10-10,DEN ,OKC,86:96,1.63,2.3,0
2017-10-10,SAS ,ORL,98:103,1.22,4.42,0
2017-10-10,CLE ,CHI,94:108,1.24,4.21,0
2017-10-10,TOR ,DET,116:94,1.39,3.01,1
2017-10-09,PHX ,UTA,102:120,1.48,2.69,0
2017-10-09,SAC ,POR,83:97,3.07,1.38,0
2017-10-09,DAL ,ORL,99:96,1.39,3,1
2017-10-09,ATL ,MEM,99:88,2.07,1.76,1
2017-10-09,BOS ,PHI,113:96,1.52,2.59,1
2017-10-09,MIA ,CHA,109:106,1.53,2.53,1
2017-10-09,NYK ,HOU,95:117,3.81,1.27,0
2017-10-09,DET ,IND,107:97,1.38,3.06,1
2017-10-08,LAL ,SAC,75:69,2.09,1.77,1
2017-10-08,BKN ,NYK,117:83,1.62,2.36,1
2017-10-08,CHI ,NOP,95:108,2.44,1.58,0
2017-10-08,SAS ,DEN,122:100,1.95,1.9,1
2017-10-08,LAC ,POR,106:134,1.69,2.23,0
2017-10-08,WAS ,CLE,102:95,1.34,3.35,1
2017-10-08,MIN ,GSW,110:142,2.93,1.42,0
2017-10-07,ORL ,MIA,93:90,1.77,2.09,1
2017-10-06,UTA ,PHX,112:101,1.52,2.58,1
2017-10-06,SAS ,SAC,113:93,1.42,2.92,1
2017-10-06,CHI ,MIL,114:101,1.95,1.87,1
2017-10-06,OKC ,NOP,102:91,1.43,2.87,1
2017-10-06,CLE ,IND,102:106,1.54,2.53,0
2017-10-06,DET ,ATL,109:87,1.48,2.71,1
2017-10-06,PHI ,BOS,102:110,2.57,1.52,0
2017-10-06,WAS ,NYK,104:100,1.37,3.14,1
2017-10-05,POR ,TOR,106:101,1.6,2.4,1
2017-10-05,BKN ,MIA,107:88,1.83,2.01,1
2017-10-05,ORL ,DAL,112:89,1.43,2.91,1
2017-10-04,GSW ,MIN,95:111,1.41,2.97,0
2017-10-04,LAL ,DEN,104:122,1.89,1.92,0
2017-10-04,DAL ,CHI,118:71,1.45,2.8,1
2017-10-04,MIL ,IND,86:104,1.57,2.47,0
2017-10-04,CLE ,ATL,93:109,1.29,3.65,0
2017-10-04,DET ,CHA,106:108,1.65,2.26,0
2017-10-04,PHI ,MEM,89:110,1.32,3.45,0
2017-10-03,LAC ,TOR,98:84,2.05,1.78,1
2017-10-03,POR ,PHX,112:114,1.4,3.04,0
2017-10-03,NOP ,CHI,109:113,1.31,3.51,0
2017-10-03,OKC ,HOU,97:104,3.07,1.39,0
2017-10-03,NYK ,BKN,107:115,1.58,2.45,0
2017-10-02,LAL ,DEN,107:113,2.49,1.57,0
2017-10-02,SAC ,SAS,106:100,2.03,1.81,1
2017-10-02,DAL ,MIL,106:104,1.5,2.64,1
2017-10-02,MEM ,ORL,92:84,1.83,2,1
2017-10-02,BOS ,CHA,94:82,1.31,3.52,1
2017-10-01,TOR ,LAC,121:113,1.82,2.04,1
2017-10-01,MIA ,ATL,96:90,1.36,3.27,1
2017-09-30,LAL ,MIN,99:108,2.55,1.55,0
2017-09-30,GSW ,DEN,102:108,1.27,3.9,0
2017-06-12,GSW ,CLE,129:120,1.25,4.23,1
2017-06-09,CLE ,GSW,137:116,2.67,1.52,1
2017-06-07,CLE ,GSW,113:118,2.37,1.64,0
2017-06-04,GSW ,CLE,132:113,1.25,4.32,1
2017-06-01,GSW ,CLE,113:91,1.31,3.7,1
2017-05-25,BOS ,CLE,102:135,5.08,1.2,0
2017-05-23,CLE ,BOS,112:99,1.04,13.51,1
2017-05-22,SAS ,GSW,115:129,6.46,1.14,0
2017-05-21,CLE ,BOS,108:111,1.03,15.76,0
2017-05-20,SAS ,GSW,108:120,4.69,1.21,0
2017-05-19,BOS ,CLE,86:130,2.81,1.47,0
2017-05-17,BOS ,CLE,104:117,2.6,1.55,0
2017-05-16,GSW ,SAS,136:100,1.08,9.83,1
2017-05-15,BOS ,WAS,115:105,1.47,2.82,1
2017-05-14,GSW ,SAS,113:111,1.16,5.77,1
2017-05-12,WAS ,BOS,92:91,1.48,2.78,1
2017-05-11,HOU ,SAS,75:114,1.2,4.93,0
2017-05-10,BOS ,WAS,123:101,1.59,2.46,1
2017-05-09,SAS ,HOU,110:107 ,1.45,2.88,1
2017-05-08,UTA ,GSW,95:121,4.51,1.23,0
2017-05-07,HOU ,SAS,125:104,1.48,2.77,1
2017-05-07,WAS ,BOS,121:102,1.5,2.71,1
2017-05-07,TOR ,CLE,102:109,3.5,1.33,0
2017-05-06,UTA ,GSW,91:102,3.32,1.36,0
2017-05-05,HOU ,SAS,92:103,1.45,2.9,0
2017-05-05,TOR ,CLE,94:115,2.27,1.68,0
2017-05-04,GSW ,UTA,115:104,1.07,10.18,1
2017-05-04,WAS ,BOS,116:89,1.44,2.93,1
2017-04-23,CHI ,BOS,95:104,2.04,1.83,0
2017-04-23,OKC ,HOU,109:113,1.87,1.99,0
2017-04-23,IND ,CLE,102:106,2.47,1.59,0
2017-04-22,POR ,GSW,113:119,2.68,1.5,0
2017-04-22,MEM ,SAS,110:108 ,2.84,1.46,1
2017-04-22,ATL ,WAS,116:98,1.68,2.27,1
2017-04-22,MIL ,TOR,76:87,1.76,2.14,0
2017-04-21,UTA ,LAC,106:111,2.07,1.8,0
2017-04-21,OKC ,HOU,115:113,1.74,2.18,1
2017-04-21,CHI ,BOS,87:104,2.18,1.73,0
2017-04-20,MEM ,SAS,105:94,2.46,1.6,1
2017-04-20,MIL ,TOR,104:77,1.8,2.08,1
2017-04-20,IND ,CLE,114:119,2.1,1.79,0
2017-04-19,GSW ,POR,110:81,1.12,7.1,1
2017-04-19,HOU ,OKC,115:111,1.29,3.8,1
2017-04-19,WAS ,ATL,109:101,1.41,3.07,1
2017-04-18,LAC ,UTA,99:91,1.21,4.81,1
2017-04-18,BOS ,CHI,97:111,1.3,3.77,0
2017-04-18,TOR ,MIL,106:100,1.26,4.08,1
2017-04-17,SAS ,MEM,96:82,1.16,5.94,1
2017-04-17,CLE ,IND,117:111,1.23,4.45,1
2017-04-16,HOU ,OKC,118:87,1.33,3.56,1
2017-04-16,BOS ,CHI,102:106,1.33,3.52,0
2017-04-16,GSW ,POR,121:109,1.05,13.35,1
2017-04-16,WAS ,ATL,114:107,1.43,2.95,1
2017-04-15,LAC ,UTA,95:97,1.43,2.97,0
2017-04-15,SAS ,MEM,111:82,1.19,5.08,1
2017-04-15,TOR ,MIL,83:97,1.28,3.87,0
2017-04-15,CLE ,IND,109:108,1.2,4.85,1
2017-04-12,GSW ,LAL,109:94,1.1,8.14,1
2017-04-12,LAC ,SAC,115:95,1.03,15.05,1
2017-04-12,POR ,NOP,100:103,1.31,3.63,0
2017-04-12,UTA ,SAS,101:97,1.59,2.47,1
2017-04-12,BOS ,MIL,112:94,1.07,9.69,1
2017-04-12,CHI ,BKN,112:73,1.06,11.43,1
2017-04-12,CLE ,TOR,83:98,2.32,1.65,0
2017-04-12,HOU ,MIN,123:118,1.29,3.85,1
2017-04-12,IND ,ATL,104:86,1.06,10.88,1
2017-04-12,MEM ,DAL,93:100,1.26,4.14,0
2017-04-12,MIA ,WAS,110:102,1.18,5.39,1
2017-04-12,NYK ,PHI,114:113,1.69,2.25,1
2017-04-12,OKC ,DEN,105:111,1.42,2.99,0
2017-04-12,ORL ,DET,113:109,1.82,2.05,1
2017-04-11,LAL ,NOP,108:96,1.73,2.19,1
2017-04-11,SAC ,PHX,129:104,1.47,2.79,1
2017-04-11,DAL ,DEN,91:109,1.73,2.18,0
2017-04-11,MIN ,OKC,98:100,1.33,3.52,0
2017-04-11,ATL ,CHA,103:76,1.28,3.89,1
2017-04-10,GSW ,UTA,99:105,1.17,5.42,0
2017-04-10,LAC ,HOU,125:96,1.21,4.66,1
2017-04-10,POR ,SAS,99:98,5.36,1.18,1
2017-04-10,CHI ,ORL,122:75,1.26,4.1,1
2017-04-10,DET ,WAS,101:105,1.45,2.89,0
2017-04-10,MIL ,CHA,89:79,1.38,3.23,1
2017-04-10,BOS ,BKN,114:105,1.14,6.23,1
2017-04-10,MIA ,CLE,124:121 ,1.16,5.61,1
2017-04-10,PHI ,IND,111:120,4.48,1.22,0
2017-04-09,LAL ,MIN,110:109,2.9,1.44,1
2017-04-09,MEM ,DET,90:103,1.45,2.9,0
2017-04-09,PHX ,DAL,124:111,1.73,2.19,1
2017-04-09,SAC ,HOU,128:135,4.87,1.2,0
2017-04-09,DEN ,OKC,105:106,1.51,2.69,0
2017-04-09,ATL ,CLE,126:125 ,2.77,1.48,1
2017-04-09,NYK ,TOR,97:110,4.78,1.21,0
2017-04-08,GSW ,NOP,123:101,1.04,15.12,1
2017-04-08,POR ,UTA,101:86,1.73,2.18,1
2017-04-08,SAS ,LAC,87:98,1.82,2.04,0
2017-04-08,PHI ,MIL,82:90,3.42,1.34,0
2017-04-08,WAS ,MIA,103:106,1.6,2.44,0
2017-04-08,CHA ,BOS,114:121,1.89,1.96,0
2017-04-08,ORL ,IND,112:127,2.62,1.53,0
2017-04-08,BKN ,CHI,107:106,2.48,1.58,1
2017-04-07,LAL ,SAC,98:94,1.78,2.1,1
2017-04-07,PHX ,OKC,120:99,4.74,1.21,1
2017-04-07,DEN ,NOP,122:106,1.32,3.54,1
2017-04-07,UTA ,MIN,120:113,1.14,6.28,1
2017-04-07,DAL ,SAS,89:102,1.49,2.74,0
2017-04-07,HOU ,DET,109:114,1.14,6.37,0
2017-04-07,MEM ,NYK,101:88,1.09,8.54,1
2017-04-07,CLE ,ATL,100:114,1.06,11.31,0
2017-04-07,TOR ,MIA,96:94,1.53,2.62,1
2017-04-06,POR ,MIN,105:98,1.45,2.89,1
2017-04-06,ATL ,BOS,123:116,1.97,1.88,1
2017-04-06,NYK ,WAS,103:106,3.17,1.39,0
2017-04-06,IND ,MIL,104:89,1.51,2.69,1
2017-04-06,ORL ,BKN,115:107,1.86,1.99,1
2017-04-06,PHI ,CHI,90:102,2.88,1.45,0
2017-04-05,LAC ,DAL,112:101,1.14,6.31,1
2017-04-05,PHX ,GSW,111:120,4.5,1.23,0
2017-04-05,SAS ,LAL,95:102,1.07,10.12,0
2017-04-05,BOS ,CLE,91:114,1.57,2.52,0
2017-04-05,HOU ,DEN,110:104,1.3,3.76,1
2017-04-05,MEM ,OKC,100:103,2.2,1.72,0
2017-04-05,DET ,TOR,102:105,2.14,1.76,0
2017-04-05,CHA ,MIA,99:112,1.68,2.27,0
2017-04-04,GSW ,MIN,121:107,1.07,10.62,1
2017-04-04,SAC ,DAL,98:87,2.23,1.7,1
2017-04-04,UTA ,POR,106:87,1.42,3.03,1
2017-04-04,SAS ,MEM,95:89 ,1.23,4.49,1
2017-04-04,NOP ,DEN,131:134,1.64,2.35,0
2017-04-04,NYK ,CHI,100:91,2.65,1.52,1
2017-04-04,OKC ,MIL,110:79,1.43,2.96,1
2017-04-04,CLE ,ORL,122:102,1.14,6.11,1
2017-04-04,IND ,TOR,108:90,1.67,2.28,1
2017-04-04,PHI ,BKN,118:141,2.08,1.79,0
2017-04-04,WAS ,CHA,118:111,1.66,2.3,1
2017-04-03,MIN ,POR,110:109,1.8,2.09,1
2017-04-02,PHX ,HOU,116:123,3.8,1.29,0
2017-04-02,GSW ,WAS,139:115,1.19,5.05,1
2017-04-02,BKN ,ATL,91:82,2.35,1.63,1
